date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,total_net_value,yield,is_trade,is_week_end,is_month_end,is_quarter_end,is_year_end,trade_day_rank,year,month,day,next_trade_year,next_trade_month,next_trade_day,last_trade_year,last_trade_month,last_trade_day
2022-10-31,102,0.26239754,0.182361474,0.080036066,131877439.0,44312119,100885219,299887.0,286477783.0,60.0,4.332213,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,102,0.065900299,0.382795401,-0.316895102,95933023.0,24076987,109215403,70315.0,150603955.0,60.0,4.331796,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,102,0.050361315,0.067444971,-0.017083656,100426075.0,41327683,121743475,135907.0,139650091.0,60.0,4.331796,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,102,0.076340742,0.015296266,0.061044476,96523351.0,21190939,98655091,70315.0,120070879.0,60.0,4.331796,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,102,0.086324435,2.21665779,-2.130333355,101803507.0,29094775,135025855,70315.0,86782939.0,60.0,4.331796,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,102,0.192014249,1.690372853,-1.498358603,173462767.0,47263759,142339363,168703.0,37982491.0,60.0,4.332213,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,102,0.056657617,0.158755518,-0.102097901,95801839.0,17648971,120333247,201499.0,15222067.0,60.0,4.331796,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,102,0.027788795,0.062584667,-0.034795873,85077547.0,18567259,100229299,135907.0,15615619.0,60.0,4.331379,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,103,1.012732294,0.089153018,0.923579276,1029438367.0,209472775,395130931,339968059.0,293955271.0,60.0,4.329711,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,103,0.817105536,0.5887671,0.228338436,903042583.0,94555591,353217643,219967495.0,280738483.0,60.0,4.330128,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,103,10.35850705,1.495847681,8.862659366,1799127691.0,1341229939,460722931,671306047.0,910618459.0,60.0,4.329711,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,103,0.746664289,0.555062513,0.191601777,1087749655.0,155884111,444095359,405789631.0,303925255.0,60.0,4.329711,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,103,1.022232629,0.023561131,0.998671498,1199420035.0,153063655,491223211,498208759.0,287297683.0,60.0,4.32846,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,103,0.0,0.027450878,-0.027450878,133910791.0,15910783,48969151,135907.0,135907.0,60.0,4.328877,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,103,0.0,0.679134127,-0.679134127,510408871.0,40704559,219639535,201499.0,398275.0,60.0,4.330128,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,103,9.927292864,4.198624031,5.728668833,3595954939.0,2328619111,651169303,1203289963.0,1810114351.0,60.0,4.333464,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,103,1.421871167,0.305836764,1.116034404,1044983671.0,193533919,414054223,79862983.0,415267675.0,60.0,4.333881,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,103,2.924722424,0.036759206,2.887963217,1064628475.0,239907463,415464451,23978599.0,705938623.0,60.0,4.334298,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,103,1.427829528,0.024903301,1.402926227,1116544543.0,146143699,495388303,791827.0,314747935.0,60.0,4.334715,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,103,0.995443028,0.371552376,0.623890653,1090898071.0,101180383,524052007,1054195.0,267980839.0,60.0,4.335132,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,103,10.04475932,1.62370343,8.42105589,2192745283.0,1063251043,677963635,1906891.0,818494495.0,60.0,4.336383,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,103,1.395392974,0.941176139,0.454216835,1211685739.0,179070883,513983635,1218175.0,321110359.0,60.0,4.3368,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,103,1.406292441,0.189240466,1.217051975,1180103191.0,178414963,468692359,955807.0,294480007.0,60.0,4.337217,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,103,1.033397687,0.041231692,0.992165995,1086208243.0,150964711,438257671,726235.0,237742927.0,60.0,4.337634,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,103,0.999435798,0.525731388,0.47370441,1042753543.0,127646755,437273791,627847.0,210456655.0,60.0,4.337634,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,103,8.77318757,1.383229781,7.389957789,1975570171.0,979719631,521198755,988603.0,619193203.0,60.0,4.338051,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,103,0.824185814,0.412029702,0.412156113,1094702407.0,130663987,466986967,496663.0,213113131.0,60.0,4.337634,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,103,0.771939108,0.034159175,0.737779933,1136878063.0,163263211,481941943,857419.0,215310463.0,60.0,4.338051,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,103,0.741898137,0.035966885,0.705931252,1166361667.0,99999727,499028659,595051.0,199896343.0,60.0,4.338468,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,103,0.652785242,0.849915163,-0.197129921,1032783559.0,98195947,439897471,463867.0,187007515.0,60.0,4.339302,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,103,9.666137396,1.327726114,8.338411282,1854618523.0,843288271,506834107,2333239.0,549960847.0,,4.340553,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,103,1.673151633,1.384733828,0.288417805,1094374447.0,177693451,458460007,693439.0,236201515.0,60.0,4.340553,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,103,5.413648459,0.137610147,5.276038312,1266389467.0,393983071,568457791,923011.0,383685127.0,60.0,4.340553,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,103,1.416515001,0.051716749,1.364798252,1224968119.0,161262655,521526715,890215.0,252337147.0,60.0,4.340136,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,103,1.414740851,5.462813223,-4.048072371,1166328871.0,164804623,534054787,1874095.0,195796843.0,60.0,4.340136,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,103,5.394233166,3.472625111,1.921608054,2214980971.0,570753511,658122055,1283767.0,152112571.0,60.0,4.340553,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,103,0.426758573,1.457299635,-1.030541062,1160261611.0,128433859,477940831,660643.0,35752363.0,60.0,4.339719,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,103,0.86467702,0.075291728,0.789385291,1078074835.0,147225967,416382739,496663.0,33620623.0,60.0,4.339719,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,104,1.376018465,5.02643844,-3.650419976,1134254383.0,363581179,352824091,13811839.0,283230979.0,90.0,4.347225,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,104,1.620891967,0.000803981,1.620087986,1064759659.0,354365503,323078119,8236519.0,235020859.0,90.0,4.347225,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,104,2.529711633,9.348905736,-6.819194102,1693393387.0,707545627,398213755,18403279.0,642478363.0,90.0,4.346808,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,104,1.001696878,2.333043606,-1.331346729,1330702423.0,419891911,386079235,2956363.0,297366055.0,90.0,4.346391,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,104,0.811639763,2.535320066,-1.723680304,1501635175.0,463740163,417432211,4137019.0,316026979.0,90.0,4.345974,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,104,0.805126882,5.161044346,-4.355917464,1263995359.0,435568399,351741823,71663983.0,270637315.0,90.0,4.345974,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,104,0.672745381,0.0,0.672745381,944988667.0,394638991,307204855,64940803.0,217474999.0,90.0,4.345974,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,104,3.957460423,43.39911387,-39.44165344,3566733703.0,2708036035,621488923,121809067.0,1590807499.0,90.0,4.349727,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,104,1.80031663,9.33188649,-7.531569861,1489828615.0,665697931,382602859,43852975.0,444160951.0,90.0,4.350144,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,104,3.427198339,9.351453762,-5.924255423,1313287747.0,525003091,368894131,7482211.0,533234887.0,90.0,4.350561,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,104,1.864843769,4.668329166,-2.803485397,1250221039.0,382602859,415956391,1185379.0,354627871.0,90.0,4.350978,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,104,2.006288822,0.0,2.006288822,1189941991.0,373846327,436257115,1808503.0,266472223.0,90.0,4.351395,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,104,3.589222522,22.7534507,-19.16422818,2082616315.0,786977539,565702927,2628403.0,712727395.0,90.0,4.352646,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,104,2.579702605,8.773699811,-6.193997206,1301415595.0,373944715,433305475,1414951.0,294184843.0,90.0,4.352646,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,104,1.921514325,8.827332671,-6.905818346,1227722983.0,358989739,385160947,1250971.0,288051991.0,90.0,4.353063,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,104,1.587439,4.570514454,-2.983075454,1067153767.0,312681787,357579511,923011.0,239546707.0,90.0,4.353063,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,104,1.078165259,0.0,1.078165259,1002578443.0,285034759,340656775,1021399.0,211014187.0,90.0,4.353063,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,104,1.91079432,17.86251229,-15.95171797,1433911435.0,534677911,402116479,1086991.0,463871347.0,90.0,4.353897,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,104,1.457933531,9.423487828,-7.965554297,1103393347.0,308123143,376437211,791827.0,210292675.0,90.0,4.353063,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,104,1.923963506,7.802285921,-5.878322415,1146848047.0,455770735,385423315,955807.0,212522803.0,90.0,4.35348,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,104,1.393625105,5.471426503,-4.077801398,1076238259.0,443242663,393950275,890215.0,204323803.0,90.0,4.35348,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,104,0.83201923,0.0,0.83201923,899730187.0,292577839,346461667,660643.0,176152039.0,90.0,4.353897,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,104,2.379410143,13.16521847,-10.78580833,1370221603.0,818461699,397951387,1578931.0,399230431.0,90.0,4.355148,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,104,2.143926167,6.13631398,-3.992387813,1005792451.0,461313259,368041435,1054195.0,208751263.0,90.0,4.355148,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,104,2.974998136,7.170536119,-4.195537983,1282229935.0,451966399,465084799,1218175.0,226526695.0,90.0,4.355148,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,104,2.131266433,5.742607187,-3.611340754,1160720755.0,338197075,421039771,857419.0,186974719.0,90.0,4.355148,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,104,0.550060121,0.000139266,0.549920855,1024945315.0,254403295,432518371,759031.0,136731247.0,90.0,4.354731,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,104,1.258265708,24.27214055,-23.01387485,1811885335.0,666288259,535432219,1349359.0,58217623.0,90.0,4.355148,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,104,0.641148642,4.768025578,-4.126876936,966437251.0,249451099,387981403,726235.0,23322679.0,90.0,4.354314,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,104,0.539403089,2.639778839,-2.10037575,965814127.0,290642875,323438875,759031.0,21584491.0,90.0,4.353897,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,105,9.628516239,1.147140124,8.481376115,1251532879.0,1047771331,371714587,42508339.0,637329391.0,60.0,4.385589,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,105,7.162344057,7.057397324,0.104946734,1134221587.0,1121693515,337147603,34965259.0,560422771.0,60.0,4.385589,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,105,13.83926109,23.84414276,-10.00488167,2000855887.0,2210783083,427828543,71336023.0,1013958655.0,60.0,4.385589,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,105,8.914390624,7.194264642,1.720125982,1497273307.0,1342508983,409397191,58742359.0,680849683.0,60.0,4.384338,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,105,5.229267946,2.126255749,3.103012197,1714973155.0,1393473967,451343275,54708451.0,691311607.0,60.0,4.383921,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,105,1.258415007,1.264552369,-0.006137362,1414889755.0,671043679,372928039,49887439.0,392704027.0,60.0,4.383921,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,105,0.302779308,6.129145648,-5.826366339,1151472283.0,392638435,331801855,28897999.0,256961383.0,60.0,4.383504,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,105,20.83244445,71.16835026,-50.33590581,4442288515.0,3384486331,692426671,116299339.0,2213242783.0,60.0,4.387674,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,105,1.539074565,6.471827891,-4.932753326,1684735243.0,598859683,400771843,68581159.0,455278795.0,60.0,4.388091,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,105,12.15203704,1.905846391,10.24619065,1468019275.0,884971987,397984183,8564479.0,565866907.0,60.0,4.388508,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,105,1.628446749,0.658646211,0.969800538,1347100423.0,445276015,449277127,1250971.0,347379955.0,60.0,4.388925,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,105,1.395366332,4.281155315,-2.885788983,1271374459.0,404215423,472037551,1218175.0,302285455.0,60.0,4.389759,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,105,12.09287296,29.13883761,-17.04596466,2397785875.0,1212833599,628048123,3382711.0,765233791.0,60.0,4.39101,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,105,8.780497296,7.880523652,0.899973643,1429615159.0,635460019,466101475,2267647.0,459771847.0,60.0,4.391427,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,105,6.638675005,1.82645665,4.812218354,1318961455.0,606894703,422122039,1349359.0,472857451.0,60.0,4.391844,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,105,2.595557487,1.65691226,0.938645227,1122775783.0,404248219,374338267,1185379.0,286117027.0,60.0,4.391844,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,105,1.095108077,7.717420398,-6.622312322,1101196015.0,357087571,367287127,1382155.0,235643983.0,60.0,4.391844,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,105,11.96255656,24.64925763,-12.68670107,1642395607.0,799243243,439077571,1316563.0,744572311.0,60.0,4.392261,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,105,1.562519082,7.2773954,-5.714876318,1186268839.0,359153719,394147051,955807.0,232692343.0,60.0,4.391427,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,105,0.989837231,2.271986163,-1.282148933,1217884183.0,381651775,400279903,1119787.0,237677335.0,60.0,4.391427,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,105,0.564904033,0.998508964,-0.433604931,1134582343.0,329079787,417596191,1054195.0,219213187.0,60.0,4.391844,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,105,0.78765423,4.071176735,-3.283522505,962042587.0,276573391,362761279,857419.0,206980279.0,60.0,4.392678,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,105,11.07741561,18.983408,-7.905992387,1577295547.0,752836903,418514479,2956363.0,628572859.0,60.0,4.393512,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,105,1.680237856,6.808689507,-5.128451651,1093718527.0,370566727,390342715,1185379.0,274408855.0,60.0,4.393095,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,105,4.578536917,3.295814193,1.282722724,1331522323.0,478432771,497749615,1382155.0,274212079.0,60.0,4.393095,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,105,0.778851038,0.386118107,0.392732931,1193615143.0,330653995,456361063,988603.0,215704015.0,60.0,4.393095,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,105,0.410402191,4.740013366,-4.329611174,1065120415.0,284575615,454885243,857419.0,149128135.0,60.0,4.392678,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,105,0.853089575,24.80615376,-23.95306419,1919751379.0,619160407,578985307,1578931.0,77403283.0,60.0,4.392678,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,105,0.381438435,6.593005505,-6.211567069,1048689619.0,297726811,402903583,759031.0,31095331.0,60.0,4.391427,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,105,0.230136147,2.435311589,-2.205175442,1029700735.0,335802967,340558387,791827.0,29980267.0,60.0,4.39101,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,106,15.3503982,4.94726295,10.40313525,1924178839.0,907896391,667370527,12696775.0,286510579.0,90.0,4.358901,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,106,11.24842619,0.0,11.24842619,1747801951.0,797603443,613093147,5055307.0,247975279.0,90.0,4.358901,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,106,24.86569476,15.0010158,9.864678953,2976176131.0,1736552923,772186543,19813507.0,609354403.0,90.0,4.358901,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,106,17.22447489,6.884500238,10.33997465,2244661351.0,1157277175,735159859,16107559.0,450162619.0,90.0,4.358484,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,106,16.76392264,7.398133946,9.365788694,2523853699.0,1239824707,801506167,62677879.0,553371631.0,90.0,4.358484,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
