date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,is_trade,is_week_end,is_month_end,is_quarter_end,is_year_end,trade_day_rank,year,month,day,next_trade_year,next_trade_month,next_trade_day,last_trade_year,last_trade_month,last_trade_day
2022-11-02,107,43.24171717,7.461014289,35.78070288,14631739.0,2202223327,7471130299,315043099.0,112035859.0,90.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,107,36.0554265,7.066790002,28.9886365,16041967.0,1997576287,6792646651,458328823.0,98819071.0,90.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,107,40.92766607,0.255103923,40.67256215,16107559.0,1776957595,7060229215,459640663.0,93670099.0,90.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,107,46.69234013,17.346619,29.34572113,27454975.0,3552992179,8671759063,876149863.0,155556151.0,90.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,107,31.87146523,5.621193222,26.25027201,19747915.0,1878756379,6482527675,671404435.0,77272099.0,90.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,107,25.39715572,4.851839803,20.54531592,12467203.0,1780958707,5606907271,361154275.0,67761259.0,90.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,108,17.52291578,10.81300266,6.709913127,2376599659.0,1086864163,1040162659,7121455.0,380143159.0,30.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,108,20.33922786,20.13403649,0.205191375,2089995415.0,1034685727,918292723,5809615.0,343575619.0,30.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,108,25.21509764,33.06312307,-7.848025429,3435090559.0,1808212183,1073024251,10630627.0,319732927.0,30.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,108,12.76983801,4.510609827,8.259228183,2382601327.0,1031799679,1001463379,4956919.0,145028635.0,30.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,108,11.82954298,1.7652196,10.06432338,2854699747.0,1039277167,1238840827,4858531.0,102000283.0,30.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,108,13.32371681,5.348861935,7.974854877,2681307295.0,1048689619,1120480063,3546691.0,166018075.0,30.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,108,12.85146977,7.615945788,5.235523984,2465345635.0,1106836927,1151701855,5612839.0,268407187.0,30.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,108,17.70571073,22.45946266,-4.753751932,4468951663.0,2150930383,1448046511,6432739.0,170314351.0,30.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,108,16.10066075,8.027660331,8.073000422,2622012127.0,1213227151,1063283839,4727347.0,83273767.0,30.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,108,17.75571342,46.18987615,-28.43416273,2423235571.0,1144716307,916882495,3677875.0,77337691.0,30.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,109,12.12266602,9.574883858,2.547782163,529459.0,758969755,760347187,4038631.0,293332147.0,30.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,109,9.935469337,6.413380161,3.522089176,857419.0,570491143,667895263,3284323.0,259093123.0,30.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,109,20.28939794,8.78385346,11.50554448,890215.0,1163410027,786321619,6563923.0,301859107.0,30.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,109,16.97828073,2.574519575,14.40376115,660643.0,762905275,728305495,2464423.0,149324911.0,30.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,109,16.26712165,1.242731286,15.02439036,627847.0,828202111,906453367,3218731.0,154637863.0,30.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,109,15.69217282,1.169825591,14.52234723,988603.0,831744079,821183767,2169259.0,154605067.0,30.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,109,6.553073653,2.451976604,4.101097049,857419.0,554945839,837483379,1939687.0,185597287.0,30.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,109,18.46499257,8.502830422,9.962162145,1054195.0,1357103203,1071286063,1677319.0,119513347.0,30.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,109,10.9113354,3.684240985,7.22709441,463867.0,633328279,772809667,1283767.0,71926351.0,30.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,109,9.020303179,21.56523287,-12.54492969,562255.0,641494483,664517275,1611727.0,61005283.0,30.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-25,110,0.003404363,0.0,0.003404363,168703.0,0,398275,0.0,0.0,30.0,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-28,110,0.003411172,0.0,0.003411172,398275.0,70315,398275,0.0,0.0,30.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,110,0.000204262,2.09e-05,0.000183356,431071.0,37519,595051,0.0,0.0,30.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,110,0.0,6.94e-05,-6.94e-05,267091.0,37519,299887,0.0,0.0,30.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,110,0.000987265,0.034821412,-0.033834147,431071.0,135907,824623,0.0,0.0,30.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,110,6.283362415,3.81e-06,6.283358602,20305447.0,240071443,10171483,299887.0,197928583.0,30.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,110,6.13037848,3.82e-06,6.130374657,48050863.0,287527255,19911895,168703.0,155359375.0,30.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,110,5.707389957,0.008860927,5.698529029,80518903.0,430747387,32472763,103111.0,90193723.0,30.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,110,0.11112216,7e-06,0.11111516,44541691.0,15812395,38736799,37519.0,15681211.0,30.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,110,0.223782789,0.0,0.223782789,44607283.0,36178711,28471651,135907.0,13943023.0,30.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,110,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,111,0.455053072,1.107965733,-0.652912661,390145939.0,147029191,79436635,657170971.0,168904123.0,120.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,111,0.473342645,0.580174947,-0.106832301,330326035.0,126892447,70745695,632803543.0,153555595.0,120.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,111,3.011330044,0.823307046,2.188022998,523232107.0,867032575,77206507,1084043707.0,378765727.0,120.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,111,1.088027924,3.50139088,-2.413362956,360432763.0,224132587,74090887,666485035.0,211506127.0,120.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,111,1.141336897,1.045967617,0.09536928,462526711.0,236168719,92522239,864704059.0,221279335.0,120.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,111,0.462111464,0.666849122,-0.204737658,415038103.0,138436639,82617847,734405551.0,177824635.0,120.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,111,0.456657978,0.505067323,-0.048409345,355349383.0,92751811,83273767,612568411.0,120431635.0,120.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,111,1.708087592,0.726462635,0.981624957,655432783.0,834794107,106034191,1431845287.0,54970819.0,120.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,111,0.351958098,3.106011275,-2.754053177,359940823.0,104132023,76550587,567047563.0,25618399.0,120.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,111,0.166295903,0.823361832,-0.657065929,324717919.0,100950811,56053087,427926931.0,19485547.0,120.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,111,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,112,0.108183612,0.071614734,0.036568879,136632859.0,12204835,101869099,37519.0,187794619.0,60.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,112,0.142119791,0.21382153,-0.071701739,126892447.0,11745691,85667875,37519.0,175692895.0,60.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,112,0.202051037,0.208947698,-0.006896661,260568943.0,24732907,102492223,201499.0,444160951.0,60.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,112,0.188127689,0.449951699,-0.26182401,135583387.0,15189271,89570599,70315.0,35916343.0,60.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,112,0.130901506,0.003315846,0.12758566,164378275.0,17484991,124957483,70315.0,2497219.0,60.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,112,0.133709101,0.03695446,0.096754641,160016407.0,15090883,112986943,37519.0,1382155.0,60.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,112,0.139513026,0.281414864,-0.141901837,157261543.0,25224847,120038083,168703.0,4727347.0,60.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,112,0.148493576,0.268457619,-0.119964043,311665111.0,31062535,122694559,70315.0,6334351.0,60.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,112,0.013990251,0.049604141,-0.03561389,143552815.0,13451083,70581715,0.0,7678987.0,60.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,112,0.008650623,0.010338513,-0.00168789,54413287.0,5350471,24831295,37519.0,2562811.0,60.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,112,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,113,0.027386225,0.000343783,0.027042443,25913563.0,1185379,4366591,70315.0,0.0,60.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,113,0.026745677,0.009966593,0.016779084,32374375.0,1644523,4038631,37519.0,0.0,60.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,113,0.054494066,0.003413214,0.051080851,79895779.0,6596719,6301555,70315.0,0.0,60.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,113,0.095958837,1.84e-05,0.095940413,40245415.0,5645635,6334351,0.0,47296555.0,60.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,113,0.110421753,0.0,0.110421753,50772931.0,14074207,7219843,0.0,221410519.0,60.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,113,0.044652968,0.000343715,0.044309253,53888551.0,5940799,6957475,0.0,188122579.0,60.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,113,0.056068859,0.010238877,0.045829982,56249863.0,4497775,7416619,0.0,121776271.0,60.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,113,0.205250199,0.000832837,0.204417362,120890779.0,39130351,36998611,234295.0,23683435.0,60.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,113,0.004115031,0.001058808,0.003056223,22338799.0,2890771,12237631,70315.0,3579487.0,60.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,113,0.049171599,0.0,0.049171599,22043635.0,16435519,10171483,168703.0,5284879.0,60.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,113,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,114,0.051952106,0.015043329,0.036908777,43918567.0,46279879,40015843,23847415.0,156310459.0,90.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,114,0.046654563,0.003476924,0.043177639,35129239.0,52281547,34473319,37752919.0,104755147.0,90.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,114,0.338574791,0.00897689,0.3295979,118627855.0,243219859,46050307,349642879.0,324324367.0,90.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,114,0.41827059,0.002672769,0.415597821,88685107.0,329374951,41229295,535891363.0,170019187.0,90.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,114,0.635558014,0.005313149,0.630244866,106722907.0,194550595,60775711,298021975.0,186777943.0,90.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,114,0.536124044,0.004135818,0.531988226,114561151.0,113085331,63563371,102393835.0,155916907.0,90.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,114,0.644321461,0.049694506,0.594626955,126138139.0,105673435,69138691,87734023.0,114495559.0,90.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,114,0.827535292,0.147806004,0.679729288,300022531.0,267620083,96556147,221705683.0,18337687.0,90.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,114,0.098938019,0.153335806,-0.054397787,158015851.0,108985831,59332687,85274323.0,8400499.0,90.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,114,0.244884209,0.002051803,0.242832406,153555595.0,112954147,52773487,85733467.0,8072539.0,90.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,114,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,115,7.687749032,4.887938777,2.799810254,1852421191.0,1413217159,524478355,36113119.0,216064771.0,120.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,115,8.015949383,5.103729933,2.912219451,1592709667.0,1370090419,454950835,291167611.0,228461659.0,120.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,115,14.70526085,5.259727402,9.445533452,2648806459.0,2614928191,546976411,763233235.0,438290467.0,120.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,115,14.93370415,5.203992269,9.729711879,1796176051.0,1830480667,510474463,525363847.0,297857995.0,120.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,115,13.86454854,4.167997264,9.696551271,2296774195.0,2052509587,647037007,700232119.0,319240987.0,120.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,115,13.68595337,4.425452101,9.260501265,2167689139.0,2033750275,593087587,789076483.0,314551159.0,120.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,115,12.64314277,4.926509295,7.716633473,1954515139.0,1812114907,609190423,738800215.0,181235419.0,120.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,115,14.15625131,4.84642502,9.309826286,3595987735.0,2911600807,811246579,1022288839.0,123120907.0,120.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,115,6.593397108,5.051728453,1.541668655,1922473447.0,1811655763,590037559,702724615.0,67761259.0,120.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,115,7.243268185,4.928704858,2.314563327,1836679111.0,1795421743,495421099,634148179.0,61431631.0,120.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
